1,105620,406.3300,242,2
2,105620,406.3500,119,2
3,105621,406.3500,123,2
4,105622,406.3500,63,2
5,105623,406.4200,310,2
6,105623,406.4283,300,2
7,105624,406.4283,29,2
8,105624,406.4000,105,2
9,105624,406.3980,124,2
10,105625,406.3980,10,2
11,105626,406.3900,112,2
12,105627,406.3700,100,2
13,105627,406.3800,162,2
14,105627,406.3700,900,2
15,105628,406.3700,60,2
16,105629,406.3700,140,2
17,105630,406.3600,1,2
18,105631,406.3600,212,2
19,105632,406.3600,25,2
20,105633,406.3300,130,2
21,105634,406.3300,27,2
22,105635,406.3500,678,2
23,105635,406.3400,1005,2
24,105635,406.3100,1590,2
25,105635,406.3000,700,2
26,105636,406.3000,165,2
27,105636,406.3150,100,2
28,105636,406.3150,2240,2
29,105637,406.3100,557,2
30,105637,406.3000,100,2
31,105638,406.3000,97,2
32,105638,406.2800,100,2
33,105638,406.2900,200,2
34,105639,406.2900,1,2
35,105639,406.2810,261,2
36,105639,406.2900,151,2
37,105640,406.3000,100,2
38,105640,406.2800,106,2
39,105640,406.2900,100,2
40,105641,406.2900,141,2
41,105641,406.2999,351,2
42,105641,406.3000,351,2
43,105642,406.2800,500,2
44,105642,406.2900,194,2
45,105643,406.3000,400,2
46,105643,406.2900,252,2
47,105643,406.3050,109,2
48,105644,406.3050,256,2
49,105644,406.3150,351,2
50,105644,406.3500,100,2
51,105645,406.3200,108,2
52,105645,406.3700,329,2
53,105646,406.3700,50,2
54,105647,406.3700,64,2
55,105648,406.3500,150,2
56,105649,406.3500,26,2
57,105650,406.3294,228,2
58,105650,406.3301,140,2
59,105651,406.3301,50,2
60,105651,406.3100,100,2
61,105651,406.2900,100,2
62,105651,406.2993,300,2
63,105652,406.2993,4,2
64,105653,406.2993,109,2
65,105654,406.2993,36,2
66,105655,406.2993,87,2
67,105656,406.2993,36,2
68,105656,406.2699,531,2
69,105657,406.2699,28,2
70,105658,406.2699,78,2
71,105658,406.3400,799,2
72,105659,406.3400,1562,2
73,105700,406.3600,40,2
74,105700,406.3150,303,2
75,105700,406.3100,1148,2
76,105701,406.3199,450,2
77,105701,406.3000,100,2
78,105702,406.3000,5,2
79,105703,406.3000,1,2
80,105704,406.3000,10,2
81,105705,406.3000,52,2
82,105706,406.3000,53,2
83,105706,406.2500,521,2
84,105707,406.2500,176,2
85,105707,406.2800,100,2
86,105707,406.2700,100,2
87,105707,406.2600,100,2
88,105708,406.2500,100,2
89,105708,406.2500,302,2
90,105709,406.2500,127,2
91,105710,406.2550,11,2
92,105710,406.2800,113,2
93,105711,406.2800,1,2
94,105711,406.2500,216,2
95,105711,406.2150,100,2
96,105712,406.2000,241,2
97,105712,406.2300,214,2
98,105713,406.2200,3,2
99,105714,406.2200,10,2
100,105714,406.2100,100,2
101,105715,406.2100,102,2
102,105716,406.2100,104,2
103,105716,406.1900,121,2
104,105717,406.1900,4,2
105,105718,406.1900,127,2
106,105718,406.2000,100,2
107,105719,406.2000,214,2
108,105720,406.2000,21,2
109,105720,406.2300,100,2
110,105720,406.2500,192,2
111,105721,406.2300,202,2
112,105722,406.3200,302,2
113,105723,406.3200,33,2
114,105724,406.3200,95,2
115,105725,406.3200,2,2
116,105725,406.2900,165,2
117,105726,406.2900,101,2
118,105727,406.2900,100,2
119,105730,406.2800,2,2
120,105730,406.2650,131,2
121,105731,406.2700,1000,2
122,105732,406.2700,1046,2
123,105733,406.2700,712,2
124,105734,406.2700,30,2
125,105735,406.2700,53,2
126,105736,406.1900,177,2
127,105736,406.2000,400,2
128,105737,406.2000,14,2
129,105738,406.2000,45,2
130,105739,406.2000,11,2
131,105740,406.1900,2226,2
132,105741,406.1900,15,2
133,105741,406.2150,100,2
